epoch,critic_loss,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_critic_loss,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
0,-0.9907316565513611,0.5824536681175232,0.7008293271064758,10.146391868591309,11.24232292175293,0.03672843798995018,0.49472227692604065,9.408836364746094,0.39916613698005676,-0.6302733421325684,0.5663689970970154,0.681201696395874,4.205172538757324,14.887301445007324,0.032445721328258514,0.39821431040763855,3.491525173187256,0.547467827796936
1,-0.42227035760879517,0.6313615441322327,0.6613386273384094,3.274557113647461,16.21019172668457,0.02712344191968441,0.7881699204444885,2.586094617843628,0.5946354866027832,-0.25923988223075867,0.6144983768463135,0.669567346572876,2.335695743560791,18.172290802001953,0.018237298354506493,0.6869900226593018,1.6478909254074097,0.6809232831001282
2,-0.33673107624053955,0.6322197914123535,0.659762978553772,2.2586913108825684,18.292430877685547,0.009552103467285633,0.7933202385902405,1.5893750190734863,0.6920119524002075,-0.28495433926582336,0.632866382598877,0.6615756154060364,1.7560410499572754,19.941570281982422,0.004596678540110588,0.797197699546814,1.0898687839508057,0.7579301595687866
3,-0.3076229393482208,0.6380588412284851,0.653654158115387,1.8176050186157227,19.65007209777832,0.003608078695833683,0.8283525705337524,1.1603437662124634,0.7488717436790466,-0.27767378091812134,0.6439311504364014,0.6476003527641296,1.6407482624053955,20.324352264404297,0.002532386453822255,0.8635866641998291,0.9906155467033386,0.7695537805557251
4,-0.28264468908309937,0.6491116285324097,0.6409623026847839,1.5810253620147705,20.583547592163086,0.002794921398162842,0.8946692943572998,0.937268078327179,0.7819322347640991,-0.24992002546787262,0.6552635431289673,0.6340204477310181,1.3124407529830933,22.035348892211914,0.0022906025405973196,0.9315810203552246,0.6761297583580017,0.8224563002586365
5,-0.2574905455112457,0.6634123921394348,0.6235429048538208,1.4462461471557617,21.177644729614258,0.0024980641901493073,0.9804745316505432,0.8202054500579834,0.8002223968505859,-0.23350811004638672,0.6731733083724976,0.6141530275344849,1.247360348701477,22.3078556060791,0.002432126086205244,1.0390396118164062,0.6307752728462219,0.8324947953224182
6,-0.24202147126197815,0.6794431209564209,0.6035675406455994,1.3434302806854248,21.631362915039062,0.0023184565361589193,1.0766570568084717,0.7375452518463135,0.8123152852058411,-0.2334093451499939,0.6868101358413696,0.5956528782844543,1.1641424894332886,22.75342559814453,0.0021495597902685404,1.1208608150482178,0.5663399696350098,0.8396397233009338
7,-0.23138044774532318,0.6945492029190063,0.5839665532112122,1.2519363164901733,22.092819213867188,0.002228538040071726,1.1672934293746948,0.665741503238678,0.8213478922843933,-0.21560636162757874,0.7020887136459351,0.5776550769805908,1.0856975317001343,23.31991958618164,0.0020354478619992733,1.2125322818756104,0.5060069561004639,0.8431323170661926
8,-0.2215893566608429,0.707958459854126,0.5653454661369324,1.2009165287017822,22.307069778442383,0.002154473913833499,1.2477498054504395,0.6334165334701538,0.8254120349884033,-0.20452789962291718,0.7164939641952515,0.5549161434173584,1.06887948513031,23.238130569458008,0.001450376701541245,1.2989633083343506,0.5125130414962769,0.8405578136444092
9,-0.21115070581436157,0.7196545600891113,0.5483776330947876,1.1405078172683716,22.623207092285156,0.0020604433957487345,1.3179289102554321,0.5900692939758301,0.8312211036682129,-0.20446424186229706,0.7257015705108643,0.541880190372467,1.0437939167022705,23.347698211669922,0.002198490547016263,1.3542098999023438,0.4997152090072632,0.84084153175354
