epoch,critic_loss,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,gradient_penalty,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_critic_loss,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_gradient_penalty,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
0,-132.0984344482422,0.5822761654853821,0.6998381614685059,15.689422607421875,6.482058048248291,11.548192977905273,5.920793056488037,0.49365702271461487,9.068785667419434,0.40565502643585205,-75.42781066894531,0.5701863169670105,0.6817664504051208,7.684699535369873,2.426262855529785,15.779012680053711,4.198544502258301,0.42111778259277344,2.804388999938965,0.5960786938667297
1,-50.6192626953125,0.6182631850242615,0.670358419418335,6.028016567230225,2.1433801651000977,17.143491744995117,3.258760929107666,0.7095779180526733,2.098895311355591,0.6424045562744141,-35.97614669799805,0.598183274269104,0.6766482591629028,4.075748443603516,0.7786263227462769,18.927467346191406,2.039844512939453,0.5890998244285583,1.359255313873291,0.7260336875915527
2,-27.265615463256836,0.6111770868301392,0.674329400062561,3.68898868560791,0.8739312887191772,19.300094604492188,1.7466816902160645,0.6670629978179932,1.2679781913757324,0.7469222545623779,-21.0681209564209,0.5951221585273743,0.6760085821151733,2.6684823036193848,0.3529975116252899,21.08896255493164,1.1525323390960693,0.5707330107688904,0.8399412631988525,0.8045269846916199
3,-18.105138778686523,0.610124945640564,0.6737126111984253,2.6211202144622803,0.4606388807296753,20.698524475097656,1.0286425352096558,0.6607492566108704,0.918765127658844,0.8058823347091675,-15.093358993530273,0.5985893607139587,0.6741028428077698,2.1523919105529785,0.32050949335098267,21.907018661499023,0.7894797325134277,0.5915361642837524,0.6888095736503601,0.8415778279304504
4,-13.587053298950195,0.6143479943275452,0.6695089936256409,2.1919496059417725,0.289775550365448,21.531932830810547,0.7620478868484497,0.6860880851745605,0.7603920102119446,0.8362589478492737,-11.766302108764648,0.6145249605178833,0.6669857501983643,1.983665108680725,0.26858898997306824,22.626453399658203,0.7207399010658264,0.6871497631072998,0.5959394574165344,0.8524311780929565
5,-10.970749855041504,0.6216607093811035,0.6613038778305054,2.0016167163848877,0.20602881908416748,22.097068786621094,0.6678131818771362,0.7299646735191345,0.6724997758865356,0.8542739152908325,-10.400130271911621,0.6262556314468384,0.6562217473983765,1.807469367980957,0.13083329796791077,23.063743591308594,0.6099686622619629,0.7575336694717407,0.5412790179252625,0.8705947995185852
6,-9.388577461242676,0.6321938633918762,0.6490069627761841,1.847741723060608,0.15581804513931274,22.529808044433594,0.5887189507484436,0.7931621670722961,0.6100160479545593,0.8655886054039001,-8.000480651855469,0.6411603689193726,0.6408682465553284,1.6212387084960938,0.052732132375240326,23.732555389404297,0.5147193670272827,0.846962034702301,0.465651273727417,0.8799453973770142
7,-8.321383476257324,0.6471998691558838,0.6337707042694092,1.749016284942627,0.1247631162405014,22.7409725189209,0.5316125154495239,0.8831977844238281,0.5836331248283386,0.8700570464134216,-7.61025857925415,0.6561927795410156,0.6255447268486023,1.5017918348312378,0.07790449261665344,23.977685928344727,0.4332234263420105,0.9371570348739624,0.4430236518383026,0.8810993432998657
8,-7.743562698364258,0.6617268919944763,0.6182687878608704,1.6355398893356323,0.11155473440885544,23.015790939331055,0.46549350023269653,0.9703618884086609,0.5517776012420654,0.874534010887146,-6.846334934234619,0.6714065074920654,0.6114175915718079,1.4916507005691528,0.0520964041352272,24.34563446044922,0.47210270166397095,1.0284384489059448,0.4081305265426636,0.8888055682182312
9,-7.169287204742432,0.6778264045715332,0.6009458303451538,1.5042377710342407,0.09869719296693802,23.252164840698242,0.38086432218551636,1.0669575929641724,0.5224277377128601,0.8772118091583252,-6.49710750579834,0.68993079662323,0.5916662216186523,1.3344025611877441,0.03314957395195961,24.506502151489258,0.3540318012237549,1.1395846605300903,0.38870474696159363,0.8919204473495483
