epoch,critic_loss,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,gradient_penalty,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_critic_loss,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_gradient_penalty,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
0,-128.2623748779297,0.610242486000061,0.6950967311859131,15.802862167358398,6.2764692306518555,11.674487113952637,5.901772975921631,0.22048477828502655,9.205989837646484,0.4432085454463959,-74.46068572998047,0.5462156534194946,0.6826366186141968,7.650750160217285,2.7973318099975586,16.101289749145508,4.264572620391846,0.09243118017911911,2.703540563583374,0.6374582648277283
1,-50.5561408996582,0.6785067915916443,0.6407055854797363,5.7672953605651855,2.2160840034484863,17.252439498901367,3.059098482131958,0.3570137023925781,2.0674924850463867,0.6812847852706909,-37.10625076293945,0.6344583630561829,0.6509814262390137,3.8942508697509766,0.9949895739555359,19.21649169921875,1.930605411529541,0.2689168155193329,1.3126640319824219,0.7593843340873718
2,-29.3709774017334,0.7103651165962219,0.6052685379981995,3.3277199268341064,0.9785244464874268,19.365278244018555,1.462813377380371,0.4207303524017334,1.2596383094787598,0.7660914659500122,-24.146617889404297,0.7281892895698547,0.5949991345405579,2.522007703781128,0.6837286949157715,20.656118392944336,1.0003584623336792,0.4563785493373871,0.9266502857208252,0.8088338375091553
3,-20.748058319091797,0.7628567218780518,0.5310119986534119,2.1913950443267822,0.5758857131004333,20.686687469482422,0.7409310936927795,0.5257135033607483,0.9194520711898804,0.8023806214332581,-17.45669174194336,0.7923758625984192,0.49385374784469604,1.637101650238037,0.22799178957939148,22.00371551513672,0.46035027503967285,0.5847518444061279,0.6828975677490234,0.8346635699272156
4,-17.282001495361328,0.8141406774520874,0.44276973605155945,1.6765263080596924,0.4222857654094696,21.35790252685547,0.4433787167072296,0.6282808780670166,0.7903771996498108,0.8131793737411499,-15.810921669006348,0.8358840942382812,0.40694916248321533,1.3837705850601196,0.30998915433883667,22.456043243408203,0.3665240406990051,0.6717681884765625,0.6102973222732544,0.8393554091453552
5,-14.931072235107422,0.8475294709205627,0.3746877610683441,1.3812150955200195,0.3381332457065582,21.822786331176758,0.2947598695755005,0.6950588226318359,0.7117674946784973,0.8217372894287109,-12.523831367492676,0.8611372113227844,0.35179343819618225,1.0600334405899048,0.08053122460842133,22.769521713256836,0.1428617388010025,0.7222744226455688,0.5653783082962036,0.8488461971282959
6,-13.203136444091797,0.8671348690986633,0.33054015040397644,1.1516389846801758,0.27211764454841614,22.194547653198242,0.16668587923049927,0.7342696189880371,0.6544127464294434,0.8295066356658936,-11.80430793762207,0.8779802918434143,0.30809974670410156,0.8931666016578674,0.10996672511100769,23.218198776245117,0.06824632734060287,0.7559607625007629,0.5168205499649048,0.8524765968322754
7,-11.697667121887207,0.8804639577865601,0.29790255427360535,0.9419631958007812,0.22754132747650146,22.495983123779297,0.03434659168124199,0.7609282732009888,0.609714150428772,0.8357778787612915,-10.747313499450684,0.8920073509216309,0.2777386009693146,0.7843151092529297,0.08863463252782822,23.634300231933594,0.03437021002173424,0.7840146422386169,0.4722062349319458,0.8582241535186768
8,-10.653066635131836,0.8904657959938049,0.27338093519210815,0.8051049113273621,0.20381507277488708,22.756027221679688,-0.04441765323281288,0.7809321880340576,0.5761412382125854,0.842897355556488,-9.920065879821777,0.899233341217041,0.2563939094543457,0.6132181882858276,0.06188457831740379,23.890583038330078,-0.08764875680208206,0.7984667420387268,0.444472998380661,0.8621275424957275
9,-9.86803913116455,0.8983845710754395,0.25352999567985535,0.6888202428817749,0.18929147720336914,22.964433670043945,-0.11740818619728088,0.7967689633369446,0.5526984930038452,0.8486647009849548,-9.159575462341309,0.9071913361549377,0.23746927082538605,0.5225020051002502,0.05595574900507927,23.9783935546875,-0.1503242552280426,0.8143827319145203,0.43535709381103516,0.866507887840271
