epoch,decoder_accuracy,decoder_loss,discriminator_loss,encoder_decoder_total_loss,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_decoder_accuracy,val_decoder_loss,val_discriminator_loss,val_encoder_decoder_total_loss,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
16,0.9491078853607178,0.13470333814620972,0.7690166234970093,0.6334152221679688,23.57683563232422,0.016372838988900185,0.8982158899307251,0.4823390543460846,0.8479227423667908,0.9558150768280029,0.12016421556472778,3.5515573024749756,0.5750156044960022,24.31269073486328,0.051223963499069214,0.9116299152374268,0.40362748503685,0.8518989682197571
17,0.9518884420394897,0.12783414125442505,0.7852774262428284,0.6186301708221436,23.65276527404785,0.016289332881569862,0.903777003288269,0.4745064675807953,0.8500156998634338,0.9576374292373657,0.11523809283971786,3.3498806953430176,0.5309036374092102,24.7778263092041,0.04891141504049301,0.9152745604515076,0.3667541444301605,0.8606671094894409
18,0.9539403319358826,0.1225283145904541,0.7878782749176025,0.6112142205238342,23.665721893310547,0.016387905925512314,0.9078808426856995,0.47229817509651184,0.8508541584014893,0.9596406817436218,0.10902677476406097,3.267557144165039,0.6469641327857971,23.442197799682617,0.04768964275717735,0.9192812442779541,0.4902477264404297,0.8444394469261169
19,0.9557612538337708,0.11804300546646118,0.7944720387458801,0.608404815196991,23.680404663085938,0.016349192708730698,0.9115219712257385,0.4740127623081207,0.8539090752601624,0.9591048955917358,0.11080455780029297,3.133345365524292,0.5249184370040894,24.761520385742188,0.04498922824859619,0.9182100892066956,0.3691245913505554,0.8640629649162292
20,0.9571519494056702,0.11467459797859192,0.7972344756126404,0.5780137777328491,23.913789749145508,0.016125107184052467,0.9143028855323792,0.4472142159938812,0.8562861084938049,0.9611364006996155,0.10685978084802628,3.590999126434326,0.4874977469444275,25.1834774017334,0.05015092343091965,0.9222728610038757,0.33048707246780396,0.8775071501731873
21,0.9586754441261292,0.11066551506519318,0.8254652619361877,0.5874189138412476,23.8138370513916,0.01607542298734188,0.9173508286476135,0.4606778621673584,0.8568367958068848,0.9637714624404907,0.09894265234470367,3.6077218055725098,0.5151017904281616,24.765363693237305,0.04956251010298729,0.9275428652763367,0.366596519947052,0.8671191930770874
22,0.9605451226234436,0.10618714243173599,0.8157690167427063,0.5651726126670837,23.960119247436523,0.0160452201962471,0.9210900664329529,0.442940354347229,0.8593679666519165,0.9642464518547058,0.09830483794212341,3.2264633178710938,0.47654497623443604,25.242565155029297,0.04623990133404732,0.9284927845001221,0.3320002257823944,0.8767800331115723
23,0.9616557359695435,0.10345042496919632,0.8214448690414429,0.5606783032417297,24.027761459350586,0.015786046162247658,0.9233103394508362,0.4414415657520294,0.8613365888595581,0.964383065700531,0.09853260964155197,3.2606334686279297,0.46988558769226074,25.26923370361328,0.04596751555800438,0.9287659525871277,0.3253854811191559,0.8823925256729126
24,0.9628614783287048,0.10035040974617004,0.8355674743652344,0.544784665107727,24.142000198364258,0.015529663302004337,0.9257223606109619,0.42890453338623047,0.8651509881019592,0.9664202332496643,0.09266552329063416,3.6485109329223633,0.46327245235443115,25.296594619750977,0.04898450896143913,0.9328407049179077,0.32162240147590637,0.8837847709655762
25,0.9638614654541016,0.09790777415037155,0.8275324106216431,0.5523947477340698,24.027427673339844,0.015691881999373436,0.9277225732803345,0.4387950897216797,0.8633908629417419,0.9671894907951355,0.09095583111047745,3.2366783618927,0.4501657783985138,25.490436553955078,0.044665127992630005,0.9343792200088501,0.3145448565483093,0.8836149573326111
26,0.9646962881088257,0.09564485400915146,0.8345012664794922,0.5559493899345398,24.024412155151367,0.015456053428351879,0.9293922185897827,0.44484850764274597,0.8651434183120728,0.9670509099960327,0.09177374094724655,3.812573194503784,0.4643841087818146,25.261682510375977,0.04994339868426323,0.9341019988059998,0.3226669430732727,0.8825353384017944
27,0.9659996032714844,0.09241190552711487,0.8267413377761841,0.5459792017936707,24.064516067504883,0.015435826033353806,0.9319993853569031,0.43813157081604004,0.8650675415992737,0.9699174761772156,0.083710215985775,3.7685132026672363,0.4347692131996155,25.717941284179688,0.04995527118444443,0.9398347735404968,0.3011036813259125,0.8845304846763611
28,0.9665734171867371,0.09087447822093964,0.8361783027648926,0.5347434282302856,24.15987777709961,0.01565745286643505,0.9331466555595398,0.4282113015651703,0.8677763938903809,0.9703682661056519,0.08220987021923065,3.7017476558685303,0.45101162791252136,25.40831756591797,0.04882343113422394,0.9407361745834351,0.3199783265590668,0.8787207007408142
29,0.9676824808120728,0.0879351869225502,0.8293156623840332,0.5178504586219788,24.320453643798828,0.015474492684006691,0.935364305973053,0.4144411087036133,0.8711501955986023,0.9704649448394775,0.08238047361373901,3.6465892791748047,0.42802590131759644,25.684350967407227,0.04845254868268967,0.9409301280975342,0.29719287157058716,0.8908759355545044
30,0.9681910872459412,0.08675694465637207,0.8213514089584351,0.5071194767951965,24.444852828979492,0.015777967870235443,0.9363812804222107,0.40458452701568604,0.8729574680328369,0.9719067215919495,0.07849294692277908,3.668444871902466,0.4118080139160156,26.005952835083008,0.0483592264354229,0.9438136219978333,0.28495585918426514,0.8949488997459412
31,0.9687265753746033,0.08522443473339081,0.8307604193687439,0.5156306624412537,24.339784622192383,0.015479478053748608,0.9374525547027588,0.41492682695388794,0.8734237551689148,0.9714640974998474,0.07990017533302307,3.9015331268310547,0.4208875596523285,25.76221466064453,0.050350796431303024,0.9429280757904053,0.2906365692615509,0.8933306932449341
