epoch,critic_loss,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_critic_loss,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
0,-1.4944533109664917,0.5704811215400696,0.6997942924499512,13.156620025634766,10.445290565490723,0.04966770485043526,0.7048130035400391,12.407166481018066,0.34934696555137634,-0.8543609380722046,0.5757467150688171,0.680213987827301,4.553659439086914,14.39291000366211,0.04808884114027023,0.7574669718742371,3.8253564834594727,0.5061058402061462
1,-0.4504448175430298,0.6197283864021301,0.6647377610206604,3.39794921875,16.03541374206543,0.03799356147646904,1.1972845792770386,2.695219039916992,0.5617735385894775,-0.3919474482536316,0.6063528656959534,0.6702622771263123,2.388381242752075,17.958629608154297,0.026173770427703857,1.0635281801223755,1.691945195198059,0.6506134271621704
2,-0.38772308826446533,0.6170622706413269,0.6666591763496399,2.2772111892700195,18.264930725097656,0.01785995066165924,1.1706209182739258,1.5926923751831055,0.6693170070648193,-0.26234424114227295,0.6125272512435913,0.6683686971664429,1.833198070526123,19.652965545654297,0.012001823633909225,1.1252717971801758,1.152827501296997,0.7315325736999512
3,-0.31076687574386597,0.6138061881065369,0.6671671867370605,1.8583253622055054,19.567344665527344,0.010304570198059082,1.138061761856079,1.180853009223938,0.7298892736434937,-0.22006498277187347,0.6090675592422485,0.6667236089706421,1.531791090965271,21.007795333862305,0.014989780262112617,1.0906755924224854,0.8500778675079346,0.7802281379699707
4,-0.25273171067237854,0.6135612726211548,0.6647998690605164,1.6198006868362427,20.54711151123047,0.010179514065384865,1.1356127262115479,0.9448214769363403,0.7711843848228455,-0.1912664771080017,0.6142323017120361,0.6630203127861023,1.386458396911621,21.779802322387695,0.012803851626813412,1.1423228979110718,0.7106344103813171,0.8126319050788879
5,-0.21668384969234467,0.614646315574646,0.6608942151069641,1.468656301498413,21.29098892211914,0.009069540537893772,1.1464616060256958,0.7986926436424255,0.7996140122413635,-0.1682622879743576,0.6139270663261414,0.6609963178634644,1.3550066947937012,21.879968643188477,0.008202274329960346,1.1392712593078613,0.685808002948761,0.8309653997421265
6,-0.19147539138793945,0.6168147325515747,0.6564677953720093,1.3726924657821655,21.846960067749023,0.010455142706632614,1.1681466102600098,0.7057691812515259,0.8189619183540344,-0.14403235912322998,0.6113960146903992,0.6564567685127258,1.2089855670928955,22.94595718383789,0.010208630934357643,1.1139600276947021,0.5423202514648438,0.8509679436683655
7,-0.17592863738536835,0.6202489733695984,0.6516618132591248,1.3014639616012573,22.283811569213867,0.00799641478806734,1.2024927139282227,0.6418054699897766,0.8327100872993469,-0.1460433304309845,0.6231141090393066,0.6484859585762024,1.1356377601623535,23.557262420654297,0.00846369843930006,1.2311408519744873,0.47868838906288147,0.8569180369377136
8,-0.16479136049747467,0.624738872051239,0.6467496752738953,1.2437223196029663,22.67898941040039,0.006822411902248859,1.2473891973495483,0.5901503562927246,0.8442843556404114,-0.1318650096654892,0.6238793730735779,0.6453717947006226,1.0832746028900146,23.992502212524414,0.007744267117232084,1.2387938499450684,0.4301583766937256,0.869933545589447
9,-0.15584523975849152,0.6291401982307434,0.6421157121658325,1.201076865196228,22.952024459838867,0.006025031208992004,1.2914023399353027,0.5529362559318542,0.8509811162948608,-0.1253879815340042,0.6323521137237549,0.6400500535964966,1.0442782640457153,24.386747360229492,0.00774494931101799,1.3235217332839966,0.39648324251174927,0.872783899307251
