epoch,critic_loss,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,gradient_penalty,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_critic_loss,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_gradient_penalty,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
0,-100.81148529052734,0.6433185338973999,0.665800929069519,13.605263710021973,4.655436038970947,12.7147798538208,5.52642822265625,0.5732749700546265,7.413041591644287,0.44123297929763794,-56.742984771728516,0.5946713089942932,0.6728396415710449,6.927316188812256,1.6936787366867065,16.981578826904297,4.092764854431152,0.3786851763725281,2.161712169647217,0.6229873895645142
1,-36.53107833862305,0.6866462230682373,0.6294021010398865,5.415643692016602,1.3756664991378784,18.13393211364746,3.1123952865600586,0.7465847730636597,1.6738455295562744,0.6756026744842529,-24.824132919311523,0.6285825967788696,0.6538149118423462,3.7894797325134277,0.4704827070236206,20.037107467651367,2.079223394393921,0.5143306255340576,1.056441307067871,0.7651495337486267
2,-20.627439498901367,0.6803547739982605,0.629911482334137,3.5352768898010254,0.5650533437728882,20.208988189697266,1.8772767782211304,0.7214188575744629,1.0280883312225342,0.771138072013855,-16.76711654663086,0.6760663390159607,0.6312190890312195,2.7937772274017334,0.2956415116786957,21.65082359313965,1.4250773191452026,0.7042658925056458,0.7374804615974426,0.8090106248855591
3,-14.23330307006836,0.6883127689361572,0.6147155165672302,2.705995798110962,0.3170284628868103,21.294719696044922,1.2873327732086182,0.7532512545585632,0.8039479851722717,0.8151360154151917,-12.172471046447754,0.6935043931007385,0.6033974885940552,2.291978597640991,0.24757950007915497,22.72608184814453,1.1117892265319824,0.7740176320075989,0.5767921805381775,0.8436564803123474
4,-11.390366554260254,0.7135109901428223,0.5812941789627075,2.250422954559326,0.22051239013671875,22.04266929626465,0.989332914352417,0.8540443181991577,0.6797962188720703,0.8379424214363098,-10.690522193908691,0.7310726642608643,0.559938907623291,2.050367832183838,0.1458711326122284,22.865554809570312,0.9300058484077454,0.9242905974388123,0.5604230761528015,0.8459401726722717
5,-10.00018310546875,0.7456672191619873,0.5372013449668884,2.028059244155884,0.1710229068994522,22.384790420532227,0.8618595004081726,0.9826690554618835,0.6289978623390198,0.8453653454780579,-9.221393585205078,0.7662641406059265,0.5103579163551331,1.74131178855896,0.08825624734163284,23.624292373657227,0.7573490738868713,1.065056562423706,0.4736049771308899,0.8567115068435669
6,-9.259220123291016,0.776095449924469,0.4907829165458679,1.85447096824646,0.14920145273208618,22.720722198486328,0.7797962427139282,1.1043810844421387,0.5838913917541504,0.8486696481704712,-8.690016746520996,0.7881559133529663,0.46903201937675476,1.6137882471084595,0.061177853494882584,23.927265167236328,0.702528178691864,1.1526234149932861,0.4422282874584198,0.8609354496002197
7,-8.51189136505127,0.8007808923721313,0.4500228464603424,1.490973949432373,0.13932542502880096,22.87751007080078,0.4758669137954712,1.2031227350234985,0.5650845170021057,0.8493894934654236,-8.17478084564209,0.8153765797615051,0.4271205961704254,0.9303131699562073,0.08703000098466873,24.16994857788086,0.08846351504325867,1.2615065574645996,0.41472914814949036,0.8662294149398804
8,-8.251766204833984,0.820431113243103,0.4135359823703766,0.9384514093399048,0.12500374019145966,23.098888397216797,-0.012082887813448906,1.2817246913909912,0.536998450756073,0.8499534130096436,-8.584623336791992,0.8323203325271606,0.3923408091068268,0.8376014828681946,0.06715646386146545,23.988113403320312,0.007864800281822681,1.3292814493179321,0.4373958110809326,0.8559973835945129
9,-8.100000381469727,0.8334198594093323,0.38767755031585693,0.7195987701416016,0.11540653556585312,23.296194076538086,-0.18037553131580353,1.3336788415908813,0.5122971534729004,0.8532235026359558,-10.4783935546875,0.8443819284439087,0.36280369758605957,0.6044851541519165,0.08071023225784302,23.424545288085938,-0.2551336884498596,1.3775277137756348,0.49681511521339417,0.8483202457427979
10,-7.689011096954346,0.8429831862449646,0.3672923147678375,0.46939483284950256,0.1142750233411789,23.284955978393555,-0.41114068031311035,1.371933102607727,0.5132432579994202,0.851218044757843,-9.833453178405762,0.8525556325912476,0.3484216332435608,0.626149594783783,0.03044765070080757,23.2885684967041,-0.2346193939447403,1.4102228879928589,0.512347400188446,0.8469552397727966
11,-7.930464267730713,0.8499993085861206,0.35183560848236084,0.3310778737068176,0.11934761703014374,23.491798400878906,-0.511477530002594,1.3999993801116943,0.49071967601776123,0.8558828234672546,-7.463855743408203,0.8553305268287659,0.3464045226573944,0.3110824525356293,0.04409583657979965,24.802759170532227,-0.39639511704444885,1.421321988105774,0.3610730469226837,0.8772669434547424
12,-8.090307235717773,0.8552532196044922,0.33965256810188293,0.25547775626182556,0.12555326521396637,23.5775203704834,-0.5677546858787537,1.4210110902786255,0.4835798144340515,0.8570039868354797,-8.324882507324219,0.858543336391449,0.33270981907844543,0.2697378993034363,0.023696228861808777,24.819414138793945,-0.4249360263347626,1.4341737031936646,0.36196425557136536,0.8748977780342102
13,-8.197517395019531,0.859395444393158,0.3299938440322876,0.2628609538078308,0.13209396600723267,23.52764129638672,-0.5534543395042419,1.4375832080841064,0.4863215386867523,0.8556869029998779,-7.853398323059082,0.863892674446106,0.32497990131378174,0.2879420220851898,0.015414719469845295,25.004056930541992,-0.38450583815574646,1.4555705785751343,0.34746798872947693,0.8725364208221436
