epoch,decoder_accuracy,decoder_loss,discriminator_loss,encoder_decoder_total_loss,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_decoder_accuracy,val_decoder_loss,val_discriminator_loss,val_encoder_decoder_total_loss,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
9,0.729727566242218,0.5412249565124512,0.7795779705047607,1.0832792520523071,23.172361373901367,0.015285002999007702,1.3783639669418335,0.5267689228057861,0.8508328199386597,0.737525224685669,0.5316689610481262,2.973282814025879,0.9559184908866882,24.57244300842285,0.046206895262002945,1.4251506328582764,0.37804239988327026,0.8724668025970459
10,0.7378828525543213,0.5261443257331848,0.7805911898612976,1.0405043363571167,23.40521812438965,0.015550177544355392,1.4272971153259277,0.4988091289997101,0.8533902764320374,0.7459484338760376,0.5132084488868713,3.0937576293945312,0.9966449737548828,23.970979690551758,0.04721924290060997,1.4756909608840942,0.43621721863746643,0.8525415658950806
11,0.7438158392906189,0.5122234225273132,0.7906249761581421,1.0052423477172852,23.614866256713867,0.015756642445921898,1.4628958702087402,0.47726258635520935,0.8558924794197083,0.747514545917511,0.5047374963760376,2.991525173187256,0.9160696268081665,24.746503829956055,0.046424996107816696,1.485087275505066,0.36490723490715027,0.8726218342781067
12,0.7460978627204895,0.4995255768299103,0.8009696006774902,0.999641478061676,23.533639907836914,0.01608179323375225,1.4765864610671997,0.4840339422225952,0.854310929775238,0.7496227025985718,0.4897399842739105,3.0347225666046143,0.9121546745300293,24.690996170043945,0.046458035707473755,1.4977363348007202,0.37595680356025696,0.8671656250953674
13,0.7468946576118469,0.48673900961875916,0.8034799695014954,0.9712709784507751,23.7011775970459,0.01608014479279518,1.4813685417175293,0.4684516489505768,0.8543347716331482,0.7494169473648071,0.47870391607284546,4.107356548309326,0.8760219812393188,25.085371017456055,0.05684880167245865,1.4965015649795532,0.3404693305492401,0.877521812915802
14,0.7467150092124939,0.47569575905799866,0.7988246083259583,0.9464809894561768,23.845687866210938,0.016319800168275833,1.4802885055541992,0.4544658660888672,0.8573625683784485,0.7502588033676147,0.46749618649482727,3.5518081188201904,0.8619668483734131,25.0579891204834,0.05107242986559868,1.501552700996399,0.34339818358421326,0.8683986663818359
15,0.7474510073661804,0.4667748212814331,0.8137459754943848,0.9343320727348328,23.90264320373535,0.01628401130437851,1.4847068786621094,0.4512733519077301,0.8573693633079529,0.7509666681289673,0.4613335430622101,2.9957425594329834,0.8412213325500488,25.091611862182617,0.045669253915548325,1.5057998895645142,0.3342185616493225,0.875134289264679
16,0.7492871284484863,0.4587976038455963,0.833859384059906,0.9216915965080261,23.939224243164062,0.016048703342676163,1.4957222938537598,0.4468454420566559,0.8578107357025146,0.7523522973060608,0.45555779337882996,3.7797906398773193,0.8305591344833374,25.322507858276367,0.05231180042028427,1.514112949371338,0.32268959283828735,0.8776392340660095
17,0.7512792348861694,0.45253226161003113,0.8296000957489014,0.8999190330505371,24.078868865966797,0.01586482673883438,1.507675290107727,0.43152186274528503,0.8594996929168701,0.7549569010734558,0.44781386852264404,3.6711204051971436,0.8240421414375305,25.213851928710938,0.05086510628461838,1.5297417640686035,0.3253631889820099,0.877616822719574
18,0.7536498308181763,0.4464512765407562,0.8448308706283569,0.8890563249588013,24.140522003173828,0.015942957252264023,1.5218979120254517,0.4266619384288788,0.8603965640068054,0.757752537727356,0.4398495554924011,3.6881818771362305,0.8027076125144958,25.462902069091797,0.0506703220307827,1.5465152263641357,0.3121878504753113,0.8708831071853638
19,0.756457507610321,0.44082728028297424,0.8536766171455383,0.885872483253479,24.12879180908203,0.01568298600614071,1.5387452840805054,0.42936187982559204,0.8603872060775757,0.7611520886421204,0.4330506920814514,3.4290390014648438,0.8078006505966187,25.296010971069336,0.04711925983428955,1.5669128894805908,0.3276308476924896,0.8708502054214478
20,0.7588222622871399,0.43564221262931824,0.861599326133728,0.8771934509277344,24.170822143554688,0.015695670619606972,1.5529323816299438,0.425855815410614,0.8615785241127014,0.7622116804122925,0.43124428391456604,3.7279489040374756,0.7718208432197571,25.783935546875,0.049529314041137695,1.5732699632644653,0.29104718565940857,0.882213294506073
21,0.7612978219985962,0.43138062953948975,0.8726454973220825,0.864834189414978,24.219823837280273,0.01542459987103939,1.567787528038025,0.418029248714447,0.8613684773445129,0.7662209272384644,0.4232317805290222,3.529885768890381,0.7944603562355042,25.34060287475586,0.046979278326034546,1.5973249673843384,0.32424938678741455,0.8725664019584656
22,0.763420820236206,0.42707863450050354,0.8762190937995911,0.8514933586120605,24.321697235107422,0.015320002101361752,1.5805251598358154,0.4090949594974518,0.8646305203437805,0.7667813897132874,0.4240270256996155,3.8411405086517334,0.7671825885772705,25.687881469726562,0.04944811016321182,1.6006879806518555,0.29370740056037903,0.8786866068840027
23,0.7657554745674133,0.4232560396194458,0.8695341348648071,0.8467761278152466,24.3616886138916,0.015059228986501694,1.5945334434509277,0.408460795879364,0.8628430962562561,0.7693448066711426,0.41820868849754333,2.997823715209961,0.7470101714134216,25.819272994995117,0.041917670518159866,1.616068720817566,0.28688374161720276,0.8892391324043274
24,0.7681320905685425,0.4189990162849426,0.8710571527481079,0.8252431750297546,24.544776916503906,0.015113595873117447,1.6087934970855713,0.39113059639930725,0.8657422065734863,0.7709457278251648,0.41534003615379333,3.4091691970825195,0.7404875755310059,25.949567794799805,0.04486082121729851,1.6256744861602783,0.28028687834739685,0.8850248456001282
25,0.7698214650154114,0.41619741916656494,0.8701249957084656,0.8252147436141968,24.519695281982422,0.015057168900966644,1.6189284324645996,0.39395976066589355,0.8650777339935303,0.7739666104316711,0.4084174633026123,3.3966009616851807,0.7552861571311951,25.624797821044922,0.0436544306576252,1.6438002586364746,0.30321428179740906,0.871397852897644
26,0.7718963027000427,0.41238439083099365,0.8728814721107483,0.8171738982200623,24.568557739257812,0.014741375111043453,1.6313780546188354,0.39004814624786377,0.8645581007003784,0.7737142443656921,0.4133567810058594,3.4225547313690186,0.7435876727104187,25.796873092651367,0.04466240480542183,1.6422849893569946,0.28556832671165466,0.8887547254562378
27,0.7735118865966797,0.40985143184661865,0.8679695129394531,0.8231590986251831,24.483896255493164,0.01471592765301466,1.6410722732543945,0.39859139919281006,0.8635311722755432,0.777966320514679,0.40118759870529175,3.110473871231079,0.7409008741378784,25.656444549560547,0.04067305102944374,1.6677974462509155,0.29904016852378845,0.8763108849525452
28,0.7761533856391907,0.4055751860141754,0.8706958889961243,0.8016166090965271,24.661109924316406,0.014699998311698437,1.6569197177886963,0.3813416659832001,0.8664188385009766,0.7788813710212708,0.4021909236907959,3.6950643062591553,0.714701235294342,26.139066696166992,0.046742454171180725,1.6732885837554932,0.2657678723335266,0.8872885704040527
29,0.7774612903594971,0.40348556637763977,0.8597455024719238,0.8023305535316467,24.649097442626953,0.014640828594565392,1.6647664308547974,0.3842047154903412,0.8673355579376221,0.7826477289199829,0.39367079734802246,3.0091652870178223,0.8098830580711365,24.51593017578125,0.039225444197654724,1.6958861351013184,0.3769867420196533,0.8388461470603943
30,0.7795906066894531,0.4000091552734375,0.8549573421478271,0.7972651124000549,24.639480590820312,0.01457116287201643,1.6775439977645874,0.38268494606018066,0.8657691478729248,0.7832966446876526,0.39265456795692444,2.9787869453430176,0.7401995062828064,25.545520782470703,0.03834081068634987,1.6997798681259155,0.30920398235321045,0.8778417110443115
31,0.7816319465637207,0.39712971448898315,0.8485286235809326,0.7849171161651611,24.753572463989258,0.01467850711196661,1.6897915601730347,0.37310895323753357,0.8688075542449951,0.7850480079650879,0.39076006412506104,3.073715925216675,0.6829317212104797,26.472129821777344,0.039442285895347595,1.710288405418396,0.25272947549819946,0.8904935717582703
