epoch,critic_loss,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,gradient_penalty,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_critic_loss,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_gradient_penalty,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
0,-167.70028686523438,0.5593101978302002,0.7073298096656799,17.569427490234375,8.856664657592773,11.20522689819336,7.020050048828125,0.7117249965667725,9.842044830322266,0.3765915334224701,-107.09799194335938,0.5494897365570068,0.6862967610359192,9.601396560668945,4.486422538757324,14.979047775268555,5.566171646118164,0.5938763618469238,3.348928213119507,0.5368443727493286
1,-67.10474395751953,0.5870465636253357,0.6803193688392639,7.125425338745117,3.2531614303588867,16.440834045410156,4.00229024887085,1.0445585250854492,2.4428160190582275,0.5820358395576477,-46.26836013793945,0.5651014447212219,0.6835727691650391,4.629351615905762,1.221764087677002,18.556293487548828,2.454530954360962,0.7812173962593079,1.4912476539611816,0.6824295520782471
2,-34.614044189453125,0.5757938027381897,0.6845725178718567,4.18019962310791,1.2705440521240234,18.777013778686523,2.077894687652588,0.909525990486145,1.417731523513794,0.6949772834777832,-26.608654022216797,0.5659210681915283,0.6857908368110657,3.106231689453125,0.5276809930801392,20.53888702392578,1.47147798538208,0.791053295135498,0.9489626884460449,0.7667773365974426
3,-22.257112503051758,0.5660648941993713,0.6873525381088257,3.0178275108337402,0.6420249342918396,20.18639373779297,1.3003473281860352,0.7927778363227844,1.0301270484924316,0.7599209547042847,-18.984344482421875,0.5622671246528625,0.6879096031188965,2.4782042503356934,0.4087313413619995,21.460779190063477,1.026583194732666,0.7472057342529297,0.7637114524841309,0.8076879978179932
4,-16.254362106323242,0.559989333152771,0.688805341720581,2.4407999515533447,0.3849695920944214,21.036212921142578,0.8997939229011536,0.7198755741119385,0.8522003293037415,0.798102617263794,-14.137459754943848,0.5607001781463623,0.6886471509933472,2.041841745376587,0.1800755113363266,22.210800170898438,0.7062577605247498,0.7284014821052551,0.6469369530677795,0.8363533020019531
5,-12.42345905303955,0.5559398531913757,0.6895743608474731,2.0872397422790527,0.2429823875427246,21.751201629638672,0.6732692718505859,0.6712774634361267,0.7243959903717041,0.8280529975891113,-10.113691329956055,0.5556507706642151,0.6892781853675842,1.776483416557312,0.11938295513391495,23.183408737182617,0.5658460855484009,0.6678087711334229,0.5213592052459717,0.8602324724197388
6,-10.019104957580566,0.5527057647705078,0.6901392936706543,1.9250837564468384,0.1738775223493576,22.273832321166992,0.5890335440635681,0.6324707269668579,0.6459103226661682,0.8464919924736023,-8.490361213684082,0.5463345646858215,0.6902391910552979,1.7032161951065063,0.06853968650102615,23.587221145629883,0.5400480031967163,0.5560147166252136,0.4729292690753937,0.8769991993904114
7,-8.421121597290039,0.5496170520782471,0.6905425190925598,1.8408373594284058,0.1270267814397812,22.617053985595703,0.5509265661239624,0.5954045653343201,0.5993683338165283,0.8604058027267456,-7.089144706726074,0.5437132120132446,0.6905149817466736,1.629581093788147,0.08363346010446548,23.83917999267578,0.4943128526210785,0.5245583057403564,0.44475340843200684,0.8859221935272217
8,-7.162825107574463,0.5475051403045654,0.6906643509864807,1.7546875476837158,0.09519032388925552,22.9271183013916,0.5044993758201599,0.5700646042823792,0.5595239996910095,0.8698700666427612,-5.7770562171936035,0.5469169020652771,0.6903820037841797,1.5697332620620728,0.043027911335229874,24.412038803100586,0.4862506091594696,0.5630027651786804,0.3931005597114563,0.893319845199585
9,-6.2851362228393555,0.5455261468887329,0.6908330321311951,1.7111304998397827,0.07677158713340759,23.233261108398438,0.49460333585739136,0.5463137626647949,0.5256938338279724,0.8786842823028564,-5.121862888336182,0.5444483757019043,0.6905038952827454,1.5375182628631592,0.044523999094963074,24.798572540283203,0.4801834523677826,0.5333806872367859,0.36683112382888794,0.9024379849433899
